unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,facility_type,status,due_date,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,vehicle_type,taxi_company_borough,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,latitude,longitude,location
65876044,2025-08-18 00:19:18,,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Food Spoiled,Restaurant/Bar/Deli/Bakery,11226.0,1881 NOSTRAND AVENUE,NOSTRAND AVENUE,NEWKIRK AVENUE,FOSTER AVENUE,NEWKIRK AVENUE,FOSTER AVENUE,ADDRESS,BROOKLYN,NOSTRAND AVENUE,,In Progress,,,,17 BROOKLYN,3049640050.0,BROOKLYN,998578.0,172345.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.63971222963433,-73.94837343843426,"
,  
(40.63971222963433, -73.94837343843426)"
65876670,2025-08-18 00:19:13,2025-08-18 01:10:03,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11208.0,55 HALE AVENUE,HALE AVENUE,FORCE TUBE AVENUE,RIDGEWOOD AVENUE,FORCE TUBE AVENUE,RIDGEWOOD AVENUE,ADDRESS,BROOKLYN,HALE AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-08-18T01:10:12.000,05 BROOKLYN,3039150003.0,BROOKLYN,1017293.0,188500.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.68400404790752,-73.88086055519855,"
,  
(40.68400404790752, -73.88086055519855)"
65876103,2025-08-18 00:19:12,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10032.0,647 WEST  172 STREET,WEST  172 STREET,BROADWAY,FORT WASHINGTON AVENUE,BROADWAY,FORT WASHINGTON AVENUE,ADDRESS,NEW YORK,WEST  172 STREET,,In Progress,,,,12 MANHATTAN,1021420095.0,MANHATTAN,1000929.0,246864.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.84424404365834,-73.93971755210634,"
,  
(40.84424404365834, -73.93971755210634)"
65877026,2025-08-18 00:19:06,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11412.0,115-70 DUNKIRK STREET,DUNKIRK STREET,TIOGA DRIVE,NEWBURG STREET,TIOGA DRIVE,NEWBURG STREET,ADDRESS,SAINT ALBANS,DUNKIRK STREET,,In Progress,,,,12 QUEENS,4103150125.0,QUEENS,1049220.0,191912.0,MOBILE,Unspecified,QUEENS,,,,,,,,40.69319240296928,-73.765712457099,"
,  
(40.69319240296928, -73.765712457099)"
65876058,2025-08-18 00:19:03,,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11229.0,2051 EAST   18 STREET,EAST   18 STREET,AVENUE T,AVENUE U,AVENUE T,AVENUE U,ADDRESS,BROOKLYN,EAST   18 STREET,,In Progress,,,,15 BROOKLYN,3073230061.0,BROOKLYN,997093.0,157971.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.60026087581808,-73.95375152490155,"
,  
(40.60026087581808, -73.95375152490155)"
65878911,2025-08-18 00:18:56,,NYPD,New York City Police Department,Noise - Commercial,Loud Talking,Store/Commercial,11412.0,193-12 LINDEN BOULEVARD,LINDEN BOULEVARD,193 STREET,194 STREET,193 STREET,194 STREET,ADDRESS,SAINT ALBANS,LINDEN BOULEVARD,,In Progress,,,,12 QUEENS,4126100105.0,QUEENS,1051259.0,191757.0,MOBILE,Unspecified,QUEENS,,,,,,,,40.692751761939256,-73.75836122208005,"
,  
(40.692751761939256, -73.75836122208005)"
65878656,2025-08-18 00:18:53,2025-08-18 00:55:20,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,10025.0,203 WEST   94 STREET,WEST   94 STREET,AMSTERDAM AVENUE,BROADWAY,AMSTERDAM AVENUE,BROADWAY,ADDRESS,NEW YORK,WEST   94 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-08-18T00:55:27.000,07 MANHATTAN,1012420128.0,MANHATTAN,992123.0,228141.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.79286692180825,-73.97156679562453,"
,  
(40.79286692180825, -73.97156679562453)"
65877448,2025-08-18 00:18:51,2025-08-18 01:33:49,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,11105.0,45 STREET,45 STREET,45 STREET,DITMARS BOULEVARD,45 STREET,DITMARS BOULEVARD,INTERSECTION,,,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-08-18T01:33:54.000,01 QUEENS,,QUEENS,1011065.0,220124.0,PHONE,Unspecified,QUEENS,Car,,,,,,,40.7708252205022,-73.90319012204189,"
,  
(40.7708252205022, -73.90319012204189)"
65880679,2025-08-18 00:18:40,,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11218.0,65 MINNA STREET,MINNA STREET,BILLS PLACE,CHESTER AVENUE,BILLS PLACE,CHESTER AVENUE,ADDRESS,BROOKLYN,MINNA STREET,,In Progress,,,2025-08-18T02:24:09.000,12 BROOKLYN,3053050033.0,BROOKLYN,988897.0,174517.0,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.64568427281576,-73.98325446033242,"
,  
(40.645684272815764, -73.98325446033242)"
65880782,2025-08-18 00:18:20,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11419.0,102-24 135 STREET,135 STREET,102 AVENUE,LIBERTY AVENUE,102 AVENUE,LIBERTY AVENUE,ADDRESS,SOUTH RICHMOND HILL,135 STREET,,In Progress,,,2025-08-18T02:17:15.000,09 QUEENS,4095020031.0,QUEENS,1036293.0,191649.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.692555988551376,-73.81233022928471,"
,  
(40.692555988551376, -73.81233022928471)"
65879520,2025-08-18 00:18:07,2025-08-18 01:36:58,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10465.0,819 SWINTON AVENUE,SWINTON AVENUE,PHILIP AVENUE,LAFAYETTE AVENUE,PHILIP AVENUE,LAFAYETTE AVENUE,ADDRESS,BRONX,SWINTON AVENUE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,2025-08-18T01:37:04.000,10 BRONX,2055470027.0,BRONX,1032006.0,240517.0,ONLINE,Unspecified,BRONX,,,,,,,,40.82671001148695,-73.82744219657546,"
,  
(40.826710011486945, -73.82744219657546)"
65878942,2025-08-18 00:17:55,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10032.0,647 WEST  172 STREET,WEST  172 STREET,BROADWAY,FORT WASHINGTON AVENUE,BROADWAY,FORT WASHINGTON AVENUE,ADDRESS,NEW YORK,WEST  172 STREET,,In Progress,,,,12 MANHATTAN,1021420095.0,MANHATTAN,1000929.0,246864.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.84424404365834,-73.93971755210634,"
,  
(40.84424404365834, -73.93971755210634)"
65881419,2025-08-18 00:17:50,2025-08-18 00:42:52,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11692.0,628 BEACH   69 STREET,BEACH   69 STREET,HILLMEYER AVENUE,DE COSTA AVENUE,HILLMEYER AVENUE,DE COSTA AVENUE,ADDRESS,ARVERNE,BEACH   69 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2025-08-18T00:42:57.000,14 QUEENS,4160290014.0,QUEENS,1040165.0,157100.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.597703077940686,-73.79865400760337,"
,  
(40.597703077940686, -73.79865400760337)"
65877076,2025-08-18 00:17:36,,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,Street/Sidewalk,11228.0,1368 78 STREET,78 STREET,13 AVENUE,14 AVENUE,13 AVENUE,14 AVENUE,ADDRESS,BROOKLYN,78 STREET,,In Progress,,,,10 BROOKLYN,3062560035.0,BROOKLYN,982078.0,164333.0,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.61773230062101,-74.00782355958553,"
,  
(40.617732300621014, -74.00782355958553)"
65880915,2025-08-18 00:17:07,,DSNY,Department of Sanitation,Missed Collection,Trash,Street,10461.0,2030 WILLIAMSBRIDGE ROAD,WILLIAMSBRIDGE ROAD,NEILL AVENUE,LYDIG AVENUE,NEILL AVENUE,LYDIG AVENUE,ADDRESS,BRONX,WILLIAMSBRIDGE ROAD,,In Progress,,,,11 BRONX,2043070038.0,BRONX,1024433.0,250684.0,ONLINE,Unspecified,BRONX,,,,,,,,40.85465312372671,-73.85474491167986,"
,  
(40.854653123726706, -73.85474491167986)"
65877963,2025-08-18 00:16:45,,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,11421.0,86-63 77 STREET,77 STREET,JAMAICA AVENUE,88 AVENUE,JAMAICA AVENUE,88 AVENUE,ADDRESS,WOODHAVEN,77 STREET,,In Progress,,,,09 QUEENS,4089080078.0,QUEENS,1021784.0,191197.0,ONLINE,Unspecified,QUEENS,Truck,,,,,,,40.69138878063684,-73.86465285861517,"
,  
(40.69138878063684, -73.86465285861517)"
65880418,2025-08-18 00:16:45,2025-08-18 01:16:17,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11212.0,10 AMBOY STREET,AMBOY STREET,EAST NEW YORK AVENUE,PITKIN AVENUE,EAST NEW YORK AVENUE,PITKIN AVENUE,ADDRESS,BROOKLYN,AMBOY STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2025-08-18T01:16:23.000,16 BROOKLYN,3034940010.0,BROOKLYN,1007879.0,183491.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.67028561802885,-73.9148210968993,"
,  
(40.67028561802885, -73.9148210968993)"
65877714,2025-08-18 00:16:17,2025-08-18 00:39:35,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11374.0,66-01 BURNS STREET,BURNS STREET,DEAD END,THORNTON PLACE,DEAD END,THORNTON PLACE,ADDRESS,REGO PARK,BURNS STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2025-08-18T00:39:42.000,06 QUEENS,4031550001.0,QUEENS,1023553.0,203004.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.723788482937245,-73.85820495907939,"
,  
(40.723788482937245, -73.85820495907939)"
65879521,2025-08-18 00:15:52,2025-08-18 01:37:21,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10465.0,2850 PHILIP AVENUE,PHILIP AVENUE,CALHOUN AVENUE,REVERE AVENUE,CALHOUN AVENUE,REVERE AVENUE,ADDRESS,BRONX,PHILIP AVENUE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,2025-08-18T01:37:28.000,10 BRONX,2055440077.0,BRONX,1032601.0,240631.0,ONLINE,Unspecified,BRONX,,,,,,,,40.827019671274805,-73.8252914541254,"
,  
(40.827019671274805, -73.8252914541254)"
65880428,2025-08-18 00:15:48,2025-08-18 00:24:42,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11422.0,134-53 233 STREET,233 STREET,MERRICK BOULEVARD,135 AVENUE,MERRICK BOULEVARD,135 AVENUE,ADDRESS,ROSEDALE,233 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2025-08-18T00:24:47.000,13 QUEENS,,QUEENS,1057077.0,184956.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.67403868778321,-73.73745476463232,"
,  
(40.67403868778321, -73.73745476463232)"
65876653,2025-08-18 00:15:35,2025-08-18 01:34:12,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10034.0,99 MARGARET CORBIN DRIVE,MARGARET CORBIN DRIVE,BEND,FORT TRYON PLACE,BEND,FORT TRYON PLACE,ADDRESS,NEW YORK,MARGARET CORBIN DRIVE,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,2025-08-18T01:34:18.000,12 MANHATTAN,1021790701.0,MANHATTAN,1003359.0,254464.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.86509884715331,-73.93091320977899,"
,  
(40.86509884715331, -73.93091320977899)"
65881694,2025-08-18 00:15:34,,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11385.0,72-16 FOREST AVENUE,FOREST AVENUE,STEPHEN STREET,NORMAN STREET,STEPHEN STREET,NORMAN STREET,ADDRESS,RIDGEWOOD,FOREST AVENUE,,In Progress,,,2025-08-18T01:55:44.000,05 QUEENS,,QUEENS,1012166.0,194308.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.69996331119756,-73.89932231888874,"
,  
(40.69996331119756, -73.89932231888874)"
65878061,2025-08-18 00:14:56,2025-08-18 01:01:16,NYPD,New York City Police Department,Encampment,,Residential Building/House,11216.0,1140 PACIFIC STREET,PACIFIC STREET,FRANKLIN AVENUE,BEDFORD AVENUE,FRANKLIN AVENUE,BEDFORD AVENUE,ADDRESS,BROOKLYN,PACIFIC STREET,,Closed,,The Police Department visited the location and no Encampment was found.,2025-08-18T01:01:22.000,08 BROOKLYN,3012050014.0,BROOKLYN,996919.0,186349.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.67815265237767,-73.95432482536107,"
,  
(40.67815265237767, -73.95432482536107)"
65877725,2025-08-18 00:14:31,2025-08-18 00:36:45,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11224.0,2938 WEST   16 STREET,WEST   16 STREET,MERMAID AVENUE,SURF AVENUE,MERMAID AVENUE,SURF AVENUE,ADDRESS,BROOKLYN,WEST   16 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2025-08-18T00:36:52.000,13 BROOKLYN,3070627501.0,BROOKLYN,988806.0,149195.0,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.57618064208826,-73.98359946439774,"
,  
(40.57618064208826, -73.98359946439774)"
65877813,2025-08-18 00:14:05,2025-08-18 01:18:44,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10032.0,AMSTERDAM AVENUE,AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST  158 STREET,AMSTERDAM AVENUE,WEST  158 STREET,INTERSECTION,,,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-08-18T01:18:49.000,12 MANHATTAN,,MANHATTAN,1000417.0,242945.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.83348848222364,-73.94157750579586,"
,  
(40.83348848222364, -73.94157750579586)"
65880682,2025-08-18 00:13:06,,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10456.0,536 EAST  168 STREET,EAST  168 STREET,3 AVENUE,FULTON AVENUE,3 AVENUE,FULTON AVENUE,ADDRESS,BRONX,EAST  168 STREET,,In Progress,,,,03 BRONX,2026090028.0,BRONX,1010458.0,242001.0,MOBILE,Unspecified,BRONX,,,,,,,,40.83087338642114,-73.90529617532927,"
,  
(40.83087338642114, -73.90529617532927)"
65880585,2025-08-18 00:13:00,2025-08-18 01:04:34,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11368.0,58-29 PENROD STREET,PENROD STREET,OTIS AVENUE,WESTSIDE AVENUE,OTIS AVENUE,WESTSIDE AVENUE,ADDRESS,CORONA,PENROD STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-08-18T01:04:38.000,04 QUEENS,4019590139.0,QUEENS,1024537.0,208590.0,PHONE,Unspecified,QUEENS,,,,,,,,40.73911623570525,-73.85462150234834,"
,  
(40.739116235705254, -73.85462150234834)"
65880584,2025-08-18 00:12:59,2025-08-18 00:56:31,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11216.0,127 QUINCY STREET,QUINCY STREET,FRANKLIN AVENUE,BEDFORD AVENUE,FRANKLIN AVENUE,BEDFORD AVENUE,ADDRESS,BROOKLYN,QUINCY STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2025-08-18T00:56:37.000,03 BROOKLYN,3019710049.0,BROOKLYN,996466.0,189338.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.686357412910574,-73.95595259403011,"
,  
(40.686357412910574, -73.95595259403011)"
65881324,2025-08-18 00:12:45,2025-08-18 00:47:49,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11230.0,1877 OCEAN AVENUE,OCEAN AVENUE,AVENUE N,AVENUE O,AVENUE N,AVENUE O,ADDRESS,BROOKLYN,OCEAN AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2025-08-18T00:47:53.000,14 BROOKLYN,3076740039.0,BROOKLYN,996882.0,163622.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.61577201458218,-73.95450077956109,"
,  
(40.615772014582184, -73.95450077956109)"
65880173,2025-08-18 00:12:34,2025-08-18 01:14:46,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10467.0,358 EAST  204 STREET,EAST  204 STREET,HULL AVENUE,DECATUR AVENUE,HULL AVENUE,DECATUR AVENUE,ADDRESS,BRONX,EAST  204 STREET,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,2025-08-18T01:14:48.000,07 BRONX,2033320042.0,BRONX,1018104.0,256966.0,MOBILE,Unspecified,BRONX,,,,,,,,40.87192183454376,-73.87759146439588,"
,  
(40.871921834543755, -73.87759146439588)"
65876861,2025-08-18 00:12:31,2025-08-18 00:52:19,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Street/Sidewalk,10014.0,245 WEST    4 STREET,WEST    4 STREET,WEST   10 STREET,CHARLES STREET,WEST   10 STREET,CHARLES STREET,ADDRESS,NEW YORK,WEST    4 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,2025-08-18T00:52:27.000,02 MANHATTAN,1006110007.0,MANHATTAN,983395.0,206944.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.73469009019962,-74.00308512179608,"
,  
(40.73469009019962, -74.00308512179608)"
65877822,2025-08-18 00:11:50,2025-08-18 00:17:09,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10029.0,1295 5 AVENUE,5 AVENUE,FRAWLEY CIRCLE,EAST  111 STREET,FRAWLEY CIRCLE,EAST  111 STREET,ADDRESS,NEW YORK,5 AVENUE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,2025-08-18T00:17:16.000,11 MANHATTAN,1016160001.0,MANHATTAN,998367.0,229705.0,PHONE,Unspecified,MANHATTAN,Van,,,,,,,40.79715190862778,-73.94901341309001,"
,  
(40.79715190862778, -73.94901341309001)"
65881381,2025-08-18 00:11:37,2025-08-18 00:24:25,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11422.0,134-53 233 STREET,233 STREET,MERRICK BOULEVARD,135 AVENUE,MERRICK BOULEVARD,135 AVENUE,ADDRESS,ROSEDALE,233 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2025-08-18T00:24:31.000,13 QUEENS,,QUEENS,1057077.0,184956.0,PHONE,Unspecified,QUEENS,,,,,,,,40.67403868778321,-73.73745476463232,"
,  
(40.67403868778321, -73.73745476463232)"
65879844,2025-08-18 00:11:31,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11419.0,129-22 95 AVENUE,95 AVENUE,129 STREET,130 STREET,129 STREET,130 STREET,ADDRESS,SOUTH RICHMOND HILL,95 AVENUE,,In Progress,,,2025-08-18T02:17:35.000,09 QUEENS,4094710010.0,QUEENS,1034411.0,192411.0,PHONE,Unspecified,QUEENS,,,,,,,,40.694658364609325,-73.8191111254868,"
,  
(40.694658364609325, -73.8191111254868)"
65876857,2025-08-18 00:11:30,2025-08-18 00:49:37,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Residential Building/House,10456.0,1465 WASHINGTON AVENUE,WASHINGTON AVENUE,ST PAULS PLACE,EAST  171 STREET,ST PAULS PLACE,EAST  171 STREET,ADDRESS,BRONX,WASHINGTON AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-08-18T00:49:43.000,03 BRONX,2029020036.0,BRONX,1010885.0,244212.0,ONLINE,Unspecified,BRONX,,,,,,,,40.83694066292417,-73.90374441298103,"
,  
(40.83694066292417, -73.90374441298103)"
65875472,2025-08-18 00:11:12,2025-08-18 00:22:41,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11374.0,63-03 BOOTH STREET,BOOTH STREET,63 AVENUE,63 DRIVE,63 AVENUE,63 DRIVE,ADDRESS,REGO PARK,BOOTH STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2025-08-18T00:22:46.000,06 QUEENS,4030810156.0,QUEENS,1021637.0,205025.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.729343934861376,-73.86510615143509,"
,  
(40.729343934861376, -73.86510615143509)"
65876104,2025-08-18 00:11:08,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10456.0,1147 BROOK AVENUE,BROOK AVENUE,EAST  166 STREET,EAST  167 STREET,EAST  166 STREET,EAST  167 STREET,ADDRESS,BRONX,BROOK AVENUE,,In Progress,,,,03 BRONX,,BRONX,1009128.0,241702.0,ONLINE,Unspecified,BRONX,,,,,,,,40.83005656406183,-73.91010329742039,"
,  
(40.83005656406183, -73.91010329742039)"
65879342,2025-08-18 00:11:05,2025-08-18 01:39:41,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,10458.0,2701 VALENTINE AVENUE,VALENTINE AVENUE,EAST  194 STREET,EAST  196 STREET,EAST  194 STREET,EAST  196 STREET,ADDRESS,BRONX,VALENTINE AVENUE,,Closed,,The Police Department issued a summons in response to the complaint.,2025-08-18T01:39:44.000,07 BRONX,2033040055.0,BRONX,1014000.0,255071.0,ONLINE,Unspecified,BRONX,Van,,,,,,,40.866735428485065,-73.89243901327862,"
,  
(40.866735428485065, -73.89243901327862)"
65874827,2025-08-18 00:11:01,2025-08-18 00:26:49,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11358.0,45-05 161 STREET,161 STREET,45 AVENUE,46 AVENUE,45 AVENUE,46 AVENUE,ADDRESS,FLUSHING,161 STREET,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,2025-08-18T00:26:52.000,07 QUEENS,4054400037.0,QUEENS,1038132.0,214768.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.75600087334883,-73.80551362393,"
,  
(40.75600087334883, -73.80551362393)"
65876101,2025-08-18 00:10:59,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10462.0,2125 CRUGER AVENUE,CRUGER AVENUE,MARAN PLACE,LYDIG AVENUE,MARAN PLACE,LYDIG AVENUE,ADDRESS,BRONX,CRUGER AVENUE,,In Progress,,,2025-08-18T02:22:46.000,11 BRONX,2042870040.0,BRONX,1021121.0,250463.0,MOBILE,Unspecified,BRONX,,,,,,,,40.85406099798549,-73.86671845570947,"
,  
(40.85406099798549, -73.86671845570947)"
65879526,2025-08-18 00:10:34,2025-08-18 00:55:03,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11364.0,69-44 228 STREET,228 STREET,69 AVENUE,73 AVENUE,69 AVENUE,73 AVENUE,ADDRESS,OAKLAND GARDENS,228 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2025-08-18T00:55:08.000,11 QUEENS,4076860030.0,QUEENS,1054198.0,210762.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.74489295848485,-73.74756555978878,"
,  
(40.744892958484854, -73.74756555978878)"
65880372,2025-08-18 00:10:31,2025-08-18 01:01:27,NYPD,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,11234.0,HICKMAN PLAYGROUND,HICKMAN PLAYGROUND,EAST   66 STREET,EAST   67 STREET,EAST   66 STREET,EAST   67 STREET,PLACE,BROOKLYN,HICKMAN PLAYGROUND,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-08-18T01:01:32.000,18 BROOKLYN,3083880002.0,BROOKLYN,1008632.0,165235.0,ONLINE,Hickman Playground,BROOKLYN,,,,,,,,40.62017481967567,-73.91217263269192,"
,  
(40.62017481967567, -73.91217263269192)"
65876961,2025-08-18 00:10:11,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10027.0,318 WEST  121 STREET,WEST  121 STREET,FREDERICK DOUGLASS BOULEVARD,MANHATTAN AVENUE,FREDERICK DOUGLASS BOULEVARD,MANHATTAN AVENUE,ADDRESS,NEW YORK,WEST  121 STREET,,In Progress,,,,10 MANHATTAN,1019470044.0,MANHATTAN,996994.0,233653.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.80799017148511,-73.95396480383566,"
,  
(40.80799017148511, -73.95396480383566)"
65876858,2025-08-18 00:08:28,2025-08-18 00:10:23,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Residential Building/House,10456.0,1465 WASHINGTON AVENUE,WASHINGTON AVENUE,ST PAULS PLACE,EAST  171 STREET,ST PAULS PLACE,EAST  171 STREET,ADDRESS,BRONX,WASHINGTON AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-08-18T00:10:27.000,03 BRONX,2029020036.0,BRONX,1010885.0,244212.0,ONLINE,Unspecified,BRONX,,,,,,,,40.83694066292417,-73.90374441298103,"
,  
(40.83694066292417, -73.90374441298103)"
65874995,2025-08-18 00:08:26,2025-08-18 01:19:30,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10032.0,1001 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,WEST  160 STREET,SYLVAN TERRACE,WEST  160 STREET,SYLVAN TERRACE,ADDRESS,NEW YORK,ST NICHOLAS AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-08-18T01:19:34.000,12 MANHATTAN,1021090046.0,MANHATTAN,1000876.0,243429.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.8348160701586,-73.93991762386334,"
,  
(40.834816070158595, -73.93991762386334)"
65878327,2025-08-18 00:08:26,2025-08-18 01:19:14,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11226.0,335 LINDEN BOULEVARD,LINDEN BOULEVARD,NOSTRAND AVENUE,NEW YORK AVENUE,NOSTRAND AVENUE,NEW YORK AVENUE,ADDRESS,BROOKLYN,LINDEN BOULEVARD,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,2025-08-18T01:19:19.000,17 BROOKLYN,3048530075.0,BROOKLYN,998870.0,177107.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.65278241172658,-73.94731098543862,"
,  
(40.65278241172658, -73.94731098543862)"
